Sample in Buffer,Sample in Window,TRIGGER,D_IBUF[7:0],A_OBUF[7:0],event_data_in_channel_halt,m_axis_status_tvalid,event_tlast_missing,m_axis_status_tready,event_frame_started,event_tlast_unexpected,event_status_channel_halt,event_data_out_channel_halt,fw[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,SIGNED
2488,2488,0,162,97,0,0,0,0,0,0,0,0,120258560
2489,2489,0,162,97,0,0,0,0,0,0,0,0,120258560
2490,2490,0,162,97,0,0,0,0,0,0,0,0,120258560
2491,2491,0,162,102,0,0,0,0,0,0,0,0,120258560
2492,2492,0,162,102,0,0,0,0,0,0,0,0,120258560
2493,2493,0,162,102,0,0,0,0,0,0,0,0,120258560
2494,2494,0,162,102,0,0,0,0,0,0,0,0,120258560
2495,2495,0,162,102,0,0,0,0,0,0,0,0,120258560
2496,2496,0,162,102,0,0,0,0,0,0,0,0,120258560
2497,2497,0,162,102,0,0,0,0,0,0,0,0,120258560
2498,2498,0,162,102,0,0,0,0,0,0,0,0,120258560
2499,2499,0,162,102,0,0,0,0,0,0,0,0,120258560
2500,2500,0,162,102,0,0,0,0,0,0,0,0,120258560
2501,2501,0,162,102,0,0,0,0,0,0,0,0,120258560
2502,2502,0,162,102,0,0,0,0,0,0,0,0,120258560
2503,2503,0,162,102,0,0,0,0,0,0,0,0,120258560
2504,2504,0,162,102,0,0,0,0,0,0,0,0,120258560
2505,2505,0,162,102,0,0,0,0,0,0,0,0,120258560
2506,2506,0,162,102,0,0,0,0,0,0,0,0,120258560
2507,2507,0,162,102,0,0,0,0,0,0,0,0,120258560
2508,2508,0,162,102,0,0,0,0,0,0,0,0,120258560
2509,2509,0,162,102,0,0,0,0,0,0,0,0,120258560
2510,2510,0,162,102,0,0,0,0,0,0,0,0,120258560
2511,2511,0,162,107,0,0,0,0,0,0,0,0,120258560
2512,2512,0,162,107,0,0,0,0,0,0,0,0,120258560
2513,2513,0,162,107,0,0,0,0,0,0,0,0,120258560
2514,2514,0,162,107,0,0,0,0,0,0,0,0,120258560
2515,2515,0,162,107,0,0,0,0,0,0,0,0,120258560
2516,2516,0,162,107,0,0,0,0,0,0,0,0,120258560
2517,2517,0,162,107,0,0,0,0,0,0,0,0,120258560
2518,2518,0,162,107,0,0,0,0,0,0,0,0,120258560
2519,2519,0,162,107,0,0,0,0,0,0,0,0,120258560
2520,2520,0,162,107,0,0,0,0,0,0,0,0,120258560
2521,2521,0,162,107,0,0,0,0,0,0,0,0,120258560
2522,2522,0,162,107,0,0,0,0,0,0,0,0,120258560
2523,2523,0,162,107,0,0,0,0,0,0,0,0,120258560
2524,2524,0,162,107,0,0,0,0,0,0,0,0,120258560
2525,2525,0,162,107,0,0,0,0,0,0,0,0,120258560
2526,2526,0,162,107,0,0,0,0,0,0,0,0,120258560
2527,2527,0,162,107,0,0,0,0,0,0,0,0,120258560
2528,2528,0,162,107,0,0,0,0,0,0,0,0,120258560
2529,2529,0,162,107,0,0,0,0,0,0,0,0,120258560
2530,2530,0,162,107,0,0,0,0,0,0,0,0,120258560
2531,2531,0,162,113,0,0,0,0,0,0,0,0,120258560
2532,2532,0,172,113,0,0,0,0,0,0,0,0,120258560
2533,2533,0,172,113,0,0,0,0,0,0,0,0,120258560
2534,2534,0,172,113,0,0,0,0,0,0,0,0,120258560
2535,2535,0,172,113,0,0,0,0,0,0,0,0,120258560
2536,2536,0,172,113,0,0,0,0,0,0,0,0,120258560
2537,2537,0,172,113,0,0,0,0,0,0,0,0,120258560
2538,2538,0,172,113,0,0,0,0,0,0,0,0,120258560
2539,2539,0,172,113,0,0,0,0,0,0,0,0,120258560
2540,2540,0,172,113,0,0,0,0,0,0,0,0,120258560
2541,2541,0,172,113,0,0,0,0,0,0,0,0,120258560
2542,2542,0,172,113,0,0,0,0,0,0,0,0,120258560
2543,2543,0,172,113,0,0,0,0,0,0,0,0,120258560
2544,2544,0,172,113,0,0,0,0,0,0,0,0,120258560
2545,2545,0,172,113,0,0,0,0,0,0,0,0,120258560
2546,2546,0,172,113,0,0,0,0,0,0,0,0,120258560
2547,2547,0,172,113,0,0,0,0,0,0,0,0,120258560
2548,2548,0,172,113,0,0,0,0,0,0,0,0,120258560
2549,2549,0,172,113,0,0,0,0,0,0,0,0,120258560
2550,2550,0,172,113,0,0,0,0,0,0,0,0,120258560
2551,2551,0,172,120,0,0,0,0,0,0,0,0,120258560
2552,2552,0,172,120,0,0,0,0,0,0,0,0,120258560
2553,2553,0,172,120,0,0,0,0,0,0,0,0,120258560
2554,2554,0,172,120,0,0,0,0,0,0,0,0,120258560
2555,2555,0,172,120,0,0,0,0,0,0,0,0,120258560
2556,2556,0,172,120,0,0,0,0,0,0,0,0,120258560
2557,2557,0,172,120,0,0,0,0,0,0,0,0,120258560
2558,2558,0,172,120,0,0,0,0,0,0,0,0,120258560
2559,2559,0,172,120,0,0,0,0,0,0,0,0,120258560
2560,2560,0,172,120,0,0,0,0,0,0,0,0,120258560
2561,2561,0,172,120,0,0,0,0,0,0,0,0,120258560
2562,2562,0,172,120,0,0,0,0,0,0,0,0,120258560
2563,2563,0,172,120,0,0,0,0,0,0,0,0,120258560
2564,2564,0,172,120,0,0,0,0,0,0,0,0,120258560
2565,2565,0,172,120,0,0,0,0,0,0,0,0,120258560
2566,2566,0,172,120,0,0,0,0,0,0,0,0,120258560
2567,2567,0,172,120,0,0,0,0,0,0,0,0,120258560
2568,2568,0,172,120,0,0,0,0,0,0,0,0,120258560
2569,2569,0,172,120,0,0,0,0,0,0,0,0,120258560
2570,2570,0,172,120,0,0,0,0,0,0,0,0,120258560
2571,2571,0,172,127,0,0,0,0,0,0,0,0,120258560
2572,2572,0,172,127,0,0,0,0,0,0,0,0,120258560
2573,2573,0,172,127,0,0,0,0,0,0,0,0,120258560
2574,2574,0,172,127,0,0,0,0,0,0,0,0,120258560
2575,2575,0,172,127,0,0,0,0,0,0,0,0,120258560
2576,2576,0,172,127,0,0,0,0,0,0,0,0,120258560
2577,2577,0,172,127,0,0,0,0,0,0,0,0,120258560
2578,2578,0,172,127,0,0,0,0,0,0,0,0,120258560
2579,2579,0,172,127,0,0,0,0,0,0,0,0,120258560
2580,2580,0,172,127,0,0,0,0,0,0,0,0,120258560
2581,2581,0,172,127,0,0,0,0,0,0,0,0,120258560
2582,2582,0,172,127,0,0,0,0,0,0,0,0,120258560
2583,2583,0,172,127,0,0,0,0,0,0,0,0,120258560
2584,2584,0,172,127,0,0,0,0,0,0,0,0,120258560
2585,2585,0,172,127,0,0,0,0,0,0,0,0,120258560
2586,2586,0,172,127,0,0,0,0,0,0,0,0,120258560
2587,2587,0,172,127,0,0,0,0,0,0,0,0,120258560
2588,2588,0,172,127,0,0,0,0,0,0,0,0,120258560
2589,2589,0,172,127,0,0,0,0,0,0,0,0,120258560
2590,2590,0,172,127,0,0,0,0,0,0,0,0,120258560
2591,2591,0,172,134,0,0,0,0,0,0,0,0,120258560
2592,2592,0,172,134,0,0,0,0,0,0,0,0,120258560
2593,2593,0,172,134,0,0,0,0,0,0,0,0,120258560
2594,2594,0,172,134,0,0,0,0,0,0,0,0,120258560
2595,2595,0,172,134,0,0,0,0,0,0,0,0,120258560
2596,2596,0,172,134,0,0,0,0,0,0,0,0,120258560
2597,2597,0,172,134,0,0,0,0,0,0,0,0,120258560
2598,2598,0,172,134,0,0,0,0,0,0,0,0,120258560
2599,2599,0,172,134,0,0,0,0,0,0,0,0,120258560
2600,2600,0,172,134,0,0,0,0,0,0,0,0,120258560
2601,2601,0,172,134,0,0,0,0,0,0,0,0,120258560
2602,2602,0,172,134,0,0,0,0,0,0,0,0,120258560
2603,2603,0,172,134,0,0,0,0,0,0,0,0,120258560
2604,2604,0,172,134,0,0,0,0,0,0,0,0,120258560
2605,2605,0,172,134,0,0,0,0,0,0,0,0,120258560
2606,2606,0,172,134,0,0,0,0,0,0,0,0,120258560
2607,2607,0,172,134,0,0,0,0,0,0,0,0,120258560
2608,2608,0,172,134,0,0,0,0,0,0,0,0,120258560
2609,2609,0,172,134,0,0,0,0,0,0,0,0,120258560
2610,2610,0,172,134,0,0,0,0,0,0,0,0,120258560
2611,2611,0,172,140,0,0,0,0,0,0,0,0,120258560
2612,2612,0,172,140,0,0,0,0,0,0,0,0,120258560
2613,2613,0,172,140,0,0,0,0,0,0,0,0,120258560
2614,2614,0,172,140,0,0,0,0,0,0,0,0,120258560
2615,2615,0,172,140,0,0,0,0,0,0,0,0,120258560
2616,2616,0,172,140,0,0,0,0,0,0,0,0,120258560
2617,2617,0,172,140,0,0,0,0,0,0,0,0,120258560
2618,2618,0,172,140,0,0,0,0,0,0,0,0,120258560
2619,2619,0,172,140,0,0,0,0,0,0,0,0,120258560
2620,2620,0,172,140,0,0,0,0,0,0,0,0,120258560
2621,2621,0,172,140,0,0,0,0,0,0,0,0,120258560
2622,2622,0,172,140,0,0,0,0,0,0,0,0,120258560
2623,2623,0,172,140,0,0,0,0,0,0,0,0,120258560
2624,2624,0,172,140,0,0,0,0,0,0,0,0,120258560
2625,2625,0,172,140,0,0,0,0,0,0,0,0,120258560
2626,2626,0,172,140,0,0,0,0,0,0,0,0,120258560
2627,2627,0,172,140,0,0,0,0,0,0,0,0,120258560
2628,2628,0,172,140,0,0,0,0,0,0,0,0,120258560
2629,2629,0,172,140,0,0,0,0,0,0,0,0,120258560
2630,2630,0,172,140,0,0,0,0,0,0,0,0,120258560
2631,2631,0,172,147,0,0,0,0,0,0,0,0,120258560
2632,2632,0,147,147,0,0,0,0,0,0,0,0,120258560
2633,2633,0,147,147,0,0,0,0,0,0,0,0,120258560
2634,2634,0,147,147,0,0,0,0,0,0,0,0,120258560
2635,2635,0,147,147,0,0,0,0,0,0,0,0,120258560
2636,2636,0,147,147,0,0,0,0,0,0,0,0,120258560
2637,2637,0,147,147,0,0,0,0,0,0,0,0,120258560
2638,2638,0,147,147,0,0,0,0,0,0,0,0,120258560
2639,2639,0,147,147,0,0,0,0,0,0,0,0,120258560
2640,2640,0,147,147,0,0,0,0,0,0,0,0,120258560
2641,2641,0,147,147,0,0,0,0,0,0,0,0,120258560
2642,2642,0,147,147,0,0,0,0,0,0,0,0,120258560
2643,2643,0,147,147,0,0,0,0,0,0,0,0,120258560
2644,2644,0,147,147,0,0,0,0,0,0,0,0,120258560
2645,2645,0,147,147,0,0,0,0,0,0,0,0,120258560
2646,2646,0,147,147,0,0,0,0,0,0,0,0,120258560
2647,2647,0,147,147,0,0,0,0,0,0,0,0,120258560
2648,2648,0,147,147,0,0,0,0,0,0,0,0,120258560
2649,2649,0,147,147,0,0,0,0,0,0,0,0,120258560
2650,2650,0,147,147,0,0,0,0,0,0,0,0,120258560
2651,2651,0,147,152,0,0,0,0,0,0,0,0,120258560
2652,2652,0,147,152,0,0,0,0,0,0,0,0,120258560
2653,2653,0,147,152,0,0,0,0,0,0,0,0,120258560
2654,2654,0,147,152,0,0,0,0,0,0,0,0,120258560
2655,2655,0,147,152,0,0,0,0,0,0,0,0,120258560
2656,2656,0,147,152,0,0,0,0,0,0,0,0,120258560
2657,2657,0,147,152,0,0,0,0,0,0,0,0,120258560
2658,2658,0,147,152,0,0,0,0,0,0,0,0,120258560
2659,2659,0,147,152,0,0,0,0,0,0,0,0,120258560
2660,2660,0,147,152,0,0,0,0,0,0,0,0,120258560
2661,2661,0,147,152,0,0,0,0,0,0,0,0,120258560
2662,2662,0,147,152,0,0,0,0,0,0,0,0,120258560
2663,2663,0,147,152,0,0,0,0,0,0,0,0,120258560
2664,2664,0,147,152,0,0,0,0,0,0,0,0,120258560
2665,2665,0,147,152,0,0,0,0,0,0,0,0,120258560
2666,2666,0,147,152,0,0,0,0,0,0,0,0,120258560
2667,2667,0,147,152,0,0,0,0,0,0,0,0,120258560
2668,2668,0,147,152,0,0,0,0,0,0,0,0,120258560
2669,2669,0,147,152,0,0,0,0,0,0,0,0,120258560
2670,2670,0,147,152,0,0,0,0,0,0,0,0,120258560
2671,2671,0,147,158,0,0,0,0,0,0,0,0,120258560
2672,2672,0,147,158,0,0,0,0,0,0,0,0,120258560
2673,2673,0,147,158,0,0,0,0,0,0,0,0,120258560
2674,2674,0,147,158,0,0,0,0,0,0,0,0,120258560
2675,2675,0,147,158,0,0,0,0,0,0,0,0,120258560
2676,2676,0,147,158,0,0,0,0,0,0,0,0,120258560
2677,2677,0,147,158,0,0,0,0,0,0,0,0,120258560
2678,2678,0,147,158,0,0,0,0,0,0,0,0,120258560
2679,2679,0,147,158,0,0,0,0,0,0,0,0,120258560
2680,2680,0,147,158,0,0,0,0,0,0,0,0,120258560
2681,2681,0,147,158,0,0,0,0,0,0,0,0,120258560
2682,2682,0,147,158,0,0,0,0,0,0,0,0,120258560
2683,2683,0,147,158,0,0,0,0,0,0,0,0,120258560
2684,2684,0,147,158,0,0,0,0,0,0,0,0,120258560
2685,2685,0,147,158,0,0,0,0,0,0,0,0,120258560
2686,2686,0,147,158,0,0,0,0,0,0,0,0,120258560
2687,2687,0,147,158,0,0,0,0,0,0,0,0,120258560
2688,2688,0,147,158,0,0,0,0,0,0,0,0,120258560
2689,2689,0,147,158,0,0,0,0,0,0,0,0,120258560
2690,2690,0,147,158,0,0,0,0,0,0,0,0,120258560
2691,2691,0,147,162,0,0,0,0,0,0,0,0,120258560
2692,2692,0,147,162,0,0,0,0,0,0,0,0,120258560
2693,2693,0,147,162,0,0,0,0,0,0,0,0,120258560
2694,2694,0,147,162,0,0,0,0,0,0,0,0,120258560
2695,2695,0,147,162,0,0,0,0,0,0,0,0,120258560
2696,2696,0,147,162,0,0,0,0,0,0,0,0,120258560
2697,2697,0,147,162,0,0,0,0,0,0,0,0,120258560
2698,2698,0,147,162,0,0,0,0,0,0,0,0,120258560
2699,2699,0,147,162,0,0,0,0,0,0,0,0,120258560
2700,2700,0,147,162,0,0,0,0,0,0,0,0,120258560
2701,2701,0,147,162,0,0,0,0,0,0,0,0,120258560
2702,2702,0,147,162,0,0,0,0,0,0,0,0,120258560
2703,2703,0,147,162,0,0,0,0,0,0,0,0,120258560
2704,2704,0,147,162,0,0,0,0,0,0,0,0,120258560
2705,2705,0,147,162,0,0,0,0,0,0,0,0,120258560
2706,2706,0,147,162,0,0,0,0,0,0,0,0,120258560
2707,2707,0,147,162,0,0,0,0,0,0,0,0,120258560
2708,2708,0,147,162,0,0,0,0,0,0,0,0,120258560
2709,2709,0,147,162,0,0,0,0,0,0,0,0,120258560
2710,2710,0,147,162,0,0,0,0,0,0,0,0,120258560
2711,2711,0,147,164,0,0,0,0,0,0,0,0,120258560
2712,2712,0,147,164,0,0,0,0,0,0,0,0,120258560
2713,2713,0,147,164,0,0,0,0,0,0,0,0,120258560
2714,2714,0,147,164,0,0,0,0,0,0,0,0,120258560
2715,2715,0,147,164,0,0,0,0,0,0,0,0,120258560
2716,2716,0,147,164,0,0,0,0,0,0,0,0,120258560
2717,2717,0,147,164,0,0,0,0,0,0,0,0,120258560
2718,2718,0,147,164,0,0,0,0,0,0,0,0,120258560
2719,2719,0,147,164,0,0,0,0,0,0,0,0,120258560
2720,2720,0,147,164,0,0,0,0,0,0,0,0,120258560
2721,2721,0,147,164,0,0,0,0,0,0,0,0,120258560
2722,2722,0,147,164,0,0,0,0,0,0,0,0,120258560
2723,2723,0,147,164,0,0,0,0,0,0,0,0,120258560
2724,2724,0,147,164,0,0,0,0,0,0,0,0,120258560
2725,2725,0,147,164,0,0,0,0,0,0,0,0,120258560
2726,2726,0,147,164,0,0,0,0,0,0,0,0,120258560
2727,2727,0,147,164,0,0,0,0,0,0,0,0,120258560
2728,2728,0,147,164,0,0,0,0,0,0,0,0,120258560
2729,2729,0,147,164,0,0,0,0,0,0,0,0,120258560
2730,2730,0,147,164,0,0,0,0,0,0,0,0,120258560
2731,2731,0,147,166,0,0,0,0,0,0,0,0,120258560
2732,2732,0,105,166,0,0,0,0,0,0,0,0,120258560
2733,2733,0,105,166,0,0,0,0,0,0,0,0,120258560
2734,2734,0,105,166,0,0,0,0,0,0,0,0,120258560
2735,2735,0,105,166,0,0,0,0,0,0,0,0,120258560
2736,2736,0,105,166,0,0,0,0,0,0,0,0,120258560
2737,2737,0,105,166,0,0,0,0,0,0,0,0,120258560
2738,2738,0,105,166,0,0,0,0,0,0,0,0,120258560
2739,2739,0,105,166,0,0,0,0,0,0,0,0,120258560
2740,2740,0,105,166,0,0,0,0,0,0,0,0,120258560
2741,2741,0,105,166,0,0,0,0,0,0,0,0,120258560
2742,2742,0,105,166,0,0,0,0,0,0,0,0,120258560
2743,2743,0,105,166,0,0,0,0,0,0,0,0,120258560
2744,2744,0,105,166,0,0,0,0,0,0,0,0,120258560
2745,2745,0,105,166,0,0,0,0,0,0,0,0,120258560
2746,2746,0,105,166,0,0,0,0,0,0,0,0,120258560
2747,2747,0,105,166,0,0,0,0,0,0,0,0,120258560
2748,2748,0,105,166,0,0,0,0,0,0,0,0,120258560
2749,2749,0,105,166,0,0,0,0,0,0,0,0,120258560
2750,2750,0,105,166,0,0,0,0,0,0,0,0,120258560
2751,2751,0,105,167,0,0,0,0,0,0,0,0,120258560
2752,2752,0,105,167,0,0,0,0,0,0,0,0,120258560
2753,2753,0,105,167,0,0,0,0,0,0,0,0,120258560
2754,2754,0,105,167,0,0,0,0,0,0,0,0,120258560
2755,2755,0,105,167,0,0,0,0,0,0,0,0,120258560
2756,2756,0,105,167,0,0,0,0,0,0,0,0,120258560
2757,2757,0,105,167,0,0,0,0,0,0,0,0,120258560
2758,2758,0,105,167,0,0,0,0,0,0,0,0,120258560
2759,2759,0,105,167,0,0,0,0,0,0,0,0,120258560
2760,2760,0,105,167,0,0,0,0,0,0,0,0,120258560
2761,2761,0,105,167,0,0,0,0,0,0,0,0,120258560
2762,2762,0,105,167,0,0,0,0,0,0,0,0,120258560
2763,2763,0,105,167,0,0,0,0,0,0,0,0,120258560
2764,2764,0,105,167,0,0,0,0,0,0,0,0,120258560
2765,2765,0,105,167,0,0,0,0,0,0,0,0,120258560
2766,2766,0,105,167,0,0,0,0,0,0,0,0,120258560
2767,2767,0,105,167,0,0,0,0,0,0,0,0,120258560
2768,2768,0,105,167,0,0,0,0,0,0,0,0,120258560
2769,2769,0,105,167,0,0,0,0,0,0,0,0,120258560
2770,2770,0,105,167,0,0,0,0,0,0,0,0,120258560
2771,2771,0,105,166,0,0,0,0,0,0,0,0,120258560
2772,2772,0,105,166,0,0,0,0,0,0,0,0,120258560
2773,2773,0,105,166,0,0,0,0,0,0,0,0,120258560
2774,2774,0,105,166,0,0,0,0,0,0,0,0,120258560
2775,2775,0,105,166,0,0,0,0,0,0,0,0,120258560
2776,2776,0,105,166,0,0,0,0,0,0,0,0,120258560
2777,2777,0,105,166,0,0,0,0,0,0,0,0,120258560
2778,2778,0,105,166,0,0,0,0,0,0,0,0,120258560
2779,2779,0,105,166,0,0,0,0,0,0,0,0,120258560
2780,2780,0,105,166,0,0,0,0,0,0,0,0,120258560
2781,2781,0,105,166,0,0,0,0,0,0,0,0,120258560
2782,2782,0,105,166,0,0,0,0,0,0,0,0,120258560
2783,2783,0,105,166,0,0,0,0,0,0,0,0,120258560
2784,2784,0,105,166,0,0,0,0,0,0,0,0,120258560
2785,2785,0,105,166,0,0,0,0,0,0,0,0,120258560
2786,2786,0,105,166,0,0,0,0,0,0,0,0,120258560
2787,2787,0,105,166,0,0,0,0,0,0,0,0,120258560
2788,2788,0,105,166,0,0,0,0,0,0,0,0,120258560
2789,2789,0,105,166,0,0,0,0,0,0,0,0,120258560
2790,2790,0,105,166,0,0,0,0,0,0,0,0,120258560
2791,2791,0,105,164,0,0,0,0,0,0,0,0,120258560
2792,2792,0,105,164,0,0,0,0,0,0,0,0,120258560
2793,2793,0,105,164,0,0,0,0,0,0,0,0,120258560
2794,2794,0,105,164,0,0,0,0,0,0,0,0,120258560
2795,2795,0,105,164,0,0,0,0,0,0,0,0,120258560
2796,2796,0,105,164,0,0,0,0,0,0,0,0,120258560
2797,2797,0,105,164,0,0,0,0,0,0,0,0,120258560
2798,2798,0,105,164,0,0,0,0,0,0,0,0,120258560
2799,2799,0,105,164,0,0,0,0,0,0,0,0,120258560
2800,2800,0,105,164,0,0,0,0,0,0,0,0,120258560
2801,2801,0,105,164,0,0,0,0,0,0,0,0,120258560
2802,2802,0,105,164,0,0,0,0,0,0,0,0,120258560
2803,2803,0,105,164,0,0,0,0,0,0,0,0,120258560
2804,2804,0,105,164,0,0,0,0,0,0,0,0,120258560
2805,2805,0,105,164,0,0,0,0,0,0,0,0,120258560
2806,2806,0,105,164,0,0,0,0,0,0,0,0,120258560
2807,2807,0,105,164,0,0,0,0,0,0,0,0,120258560
2808,2808,0,105,164,0,0,0,0,0,0,0,0,120258560
2809,2809,0,105,164,0,0,0,0,0,0,0,0,120258560
2810,2810,0,105,164,0,0,0,0,0,0,0,0,120258560
2811,2811,0,105,162,0,0,0,0,0,0,0,0,120258560
2812,2812,0,105,162,0,0,0,0,0,0,0,0,120258560
2813,2813,0,105,162,0,0,0,0,0,0,0,0,120258560
2814,2814,0,105,162,0,0,0,0,0,0,0,0,120258560
2815,2815,0,105,162,0,0,0,0,0,0,0,0,120258560
2816,2816,0,105,162,0,0,0,0,0,0,0,0,120258560
2817,2817,0,105,162,0,0,0,0,0,0,0,0,120258560
2818,2818,0,105,162,0,0,0,0,0,0,0,0,120258560
2819,2819,0,105,162,0,0,0,0,0,0,0,0,120258560
2820,2820,0,105,162,0,0,0,0,0,0,0,0,120258560
2821,2821,0,105,162,0,0,0,0,0,0,0,0,120258560
2822,2822,0,105,162,0,0,0,0,0,0,0,0,120258560
2823,2823,0,105,162,0,0,0,0,0,0,0,0,120258560
2824,2824,0,105,162,0,0,0,0,0,0,0,0,120258560
2825,2825,0,105,162,0,0,0,0,0,0,0,0,120258560
2826,2826,0,105,162,0,0,0,0,0,0,0,0,120258560
2827,2827,0,105,162,0,0,0,0,0,0,0,0,120258560
2828,2828,0,105,162,0,0,0,0,0,0,0,0,120258560
2829,2829,0,105,162,0,0,0,0,0,0,0,0,120258560
2830,2830,0,105,162,0,0,0,0,0,0,0,0,120258560
2831,2831,0,105,158,0,0,0,0,0,0,0,0,120258560
2832,2832,0,77,158,0,0,0,0,0,0,0,0,120258560
2833,2833,0,77,158,0,0,0,0,0,0,0,0,120258560
2834,2834,0,77,158,0,0,0,0,0,0,0,0,120258560
2835,2835,0,77,158,0,0,0,0,0,0,0,0,120258560
2836,2836,0,77,158,0,0,0,0,0,0,0,0,120258560
2837,2837,0,77,158,0,0,0,0,0,0,0,0,120258560
2838,2838,0,77,158,0,0,0,0,0,0,0,0,120258560
2839,2839,0,77,158,0,0,0,0,0,0,0,0,120258560
2840,2840,0,77,158,0,0,0,0,0,0,0,0,120258560
2841,2841,0,77,158,0,0,0,0,0,0,0,0,120258560
2842,2842,0,77,158,0,0,0,0,0,0,0,0,120258560
2843,2843,0,77,158,0,0,0,0,0,0,0,0,120258560
2844,2844,0,77,158,0,0,0,0,0,0,0,0,120258560
2845,2845,0,77,158,0,0,0,0,0,0,0,0,120258560
2846,2846,0,77,158,0,0,0,0,0,0,0,0,120258560
2847,2847,0,77,158,0,0,0,0,0,0,0,0,120258560
2848,2848,0,77,158,0,0,0,0,0,0,0,0,120258560
2849,2849,0,77,158,0,0,0,0,0,0,0,0,120258560
2850,2850,0,77,158,0,0,0,0,0,0,0,0,120258560
2851,2851,0,77,153,0,0,0,0,0,0,0,0,120258560
2852,2852,0,77,153,0,0,0,0,0,0,0,0,120258560
2853,2853,0,77,153,0,0,0,0,0,0,0,0,120258560
2854,2854,0,77,153,0,0,0,0,0,0,0,0,120258560
2855,2855,0,77,153,0,0,0,0,0,0,0,0,120258560
2856,2856,0,77,153,0,0,0,0,0,0,0,0,120258560
2857,2857,0,77,153,0,0,0,0,0,0,0,0,120258560
2858,2858,0,77,153,0,0,0,0,0,0,0,0,120258560
2859,2859,0,77,153,0,0,0,0,0,0,0,0,120258560
2860,2860,0,77,153,0,0,0,0,0,0,0,0,120258560
2861,2861,0,77,153,0,0,0,0,0,0,0,0,120258560
2862,2862,0,77,153,0,0,0,0,0,0,0,0,120258560
2863,2863,0,77,153,0,0,0,0,0,0,0,0,120258560
2864,2864,0,77,153,0,0,0,0,0,0,0,0,120258560
2865,2865,0,77,153,0,0,0,0,0,0,0,0,120258560
2866,2866,0,77,153,0,0,0,0,0,0,0,0,120258560
2867,2867,0,77,153,0,0,0,0,0,0,0,0,120258560
2868,2868,0,77,153,0,0,0,0,0,0,0,0,120258560
2869,2869,0,77,153,0,0,0,0,0,0,0,0,120258560
2870,2870,0,77,153,0,0,0,0,0,0,0,0,120258560
2871,2871,0,77,147,0,0,0,0,0,0,0,0,120258560
2872,2872,0,77,147,0,0,0,0,0,0,0,0,120258560
2873,2873,0,77,147,0,0,0,0,0,0,0,0,120258560
2874,2874,0,77,147,0,0,0,0,0,0,0,0,120258560
2875,2875,0,77,147,0,0,0,0,0,0,0,0,120258560
2876,2876,0,77,147,0,0,0,0,0,0,0,0,120258560
2877,2877,0,77,147,0,0,0,0,0,0,0,0,120258560
2878,2878,0,77,147,0,0,0,0,0,0,0,0,120258560
2879,2879,0,77,147,0,0,0,0,0,0,0,0,120258560
2880,2880,0,77,147,0,0,0,0,0,0,0,0,120258560
2881,2881,0,77,147,0,0,0,0,0,0,0,0,120258560
2882,2882,0,77,147,0,0,0,0,0,0,0,0,120258560
2883,2883,0,77,147,0,0,0,0,0,0,0,0,120258560
2884,2884,0,77,147,0,0,0,0,0,0,0,0,120258560
2885,2885,0,77,147,0,0,0,0,0,0,0,0,120258560
2886,2886,0,77,147,0,0,0,0,0,0,0,0,120258560
2887,2887,0,77,147,0,0,0,0,0,0,0,0,120258560
2888,2888,0,77,147,0,0,0,0,0,0,0,0,120258560
2889,2889,0,77,147,0,0,0,0,0,0,0,0,120258560
2890,2890,0,77,147,0,0,0,0,0,0,0,0,120258560
2891,2891,0,77,140,0,0,0,0,0,0,0,0,120258560
2892,2892,0,77,140,0,0,0,0,0,0,0,0,120258560
2893,2893,0,77,140,0,0,0,0,0,0,0,0,120258560
2894,2894,0,77,140,0,0,0,0,0,0,0,0,120258560
2895,2895,0,77,140,0,0,0,0,0,0,0,0,120258560
2896,2896,0,77,140,0,0,0,0,0,0,0,0,120258560
2897,2897,0,77,140,0,0,0,0,0,0,0,0,120258560
2898,2898,0,77,140,0,0,0,0,0,0,0,0,120258560
2899,2899,0,77,140,0,0,0,0,0,0,0,0,120258560
2900,2900,0,77,140,0,0,0,0,0,0,0,0,120258560
2901,2901,0,77,140,0,0,0,0,0,0,0,0,120258560
2902,2902,0,77,140,0,0,0,0,0,0,0,0,120258560
2903,2903,0,77,140,0,0,0,0,0,0,0,0,120258560
2904,2904,0,77,140,0,0,0,0,0,0,0,0,120258560
2905,2905,0,77,140,0,0,0,0,0,0,0,0,120258560
2906,2906,0,77,140,0,0,0,0,0,0,0,0,120258560
2907,2907,0,77,140,0,0,0,0,0,0,0,0,120258560
2908,2908,0,77,140,0,0,0,0,0,0,0,0,120258560
2909,2909,0,77,140,0,0,0,0,0,0,0,0,120258560
2910,2910,0,77,140,0,0,0,0,0,0,0,0,120258560
2911,2911,0,77,134,0,0,0,0,0,0,0,0,120258560
2912,2912,0,77,134,0,0,0,0,0,0,0,0,120258560
2913,2913,0,77,134,0,0,0,0,0,0,0,0,120258560
2914,2914,0,77,134,0,0,0,0,0,0,0,0,120258560
2915,2915,0,77,134,0,0,0,0,0,0,0,0,120258560
2916,2916,0,77,134,0,0,0,0,0,0,0,0,120258560
2917,2917,0,77,134,0,0,0,0,0,0,0,0,120258560
